Job_ID,Operation:First,Operation:Middle,Operation:Later,Operation:Last,ProcessTime:Short,ProcessTime:Middle,ProcessTime:Long,RemainingTime:Short,RemainingTime:Middle,RemainingTime:Long,MachineLoadlight,MachineLoadHeavy,Priority,Operation,ProcessTime,ReaminingTime,MachineLoadLight,MachineLoadHeavy
11,0,1,0,0,0,0,1,0,1,0,0,2,1,5,6,48,0,2
13,0,1,0,0,0,0,1,0,0,1,0,2,4,5,13,48,0,2
15,0,1,0,0,0,1,0,0,0,1,1,3,1,4,5,49,1,3
9,1,0,0,0,0,0,1,0,0,1,1,0,4,1,17,49,1,0
14,0,0,1,0,0,1,0,0,0,1,2,0,4,6,5,50,2,0
6,0,1,0,0,0,0,1,0,0,1,0,2,6,2,13,50,0,2
7,0,1,0,0,1,0,0,0,0,1,2,0,3,3,1,51,2,0
12,0,1,0,0,0,1,0,0,0,1,1,3,2,3,3,51,1,3
1,1,0,0,0,0,1,0,0,0,1,1,3,6,1,5,52,1,3
8,0,1,0,0,0,0,1,0,0,1,1,3,3,3,11,52,1,3
7,0,1,0,0,0,0,1,0,0,1,2,2,3,2,13,52,2,2
12,0,1,0,0,1,0,0,0,0,1,1,2,2,2,2,54,1,2
11,0,1,0,0,0,1,0,0,0,1,2,0,1,4,5,54,2,0
15,0,1,0,0,0,0,1,0,0,1,0,2,1,3,13,54,0,2
14,0,1,0,0,0,0,1,0,0,1,0,2,3,5,6,55,0,2
4,0,1,0,0,0,1,0,0,0,1,2,2,1,4,3,56,2,2
12,1,0,0,0,0,1,0,0,0,1,2,2,2,1,3,56,2,2
2,0,1,0,0,0,1,0,0,0,1,3,2,5,4,5,58,3,2
4,0,1,0,0,0,0,1,0,0,1,4,1,1,3,18,59,4,1
11,0,1,0,0,0,0,1,0,0,1,1,3,1,3,18,59,1,3
13,0,1,0,0,1,0,0,0,0,1,2,2,4,4,1,61,2,2
14,0,1,0,0,1,0,0,0,0,1,2,2,3,4,1,61,2,2
14,0,1,0,0,1,0,0,0,0,1,2,0,3,3,1,62,2,0
13,0,1,0,0,0,1,0,0,0,1,2,0,4,3,5,62,2,0
2,0,1,0,0,1,0,0,0,0,1,2,0,5,3,1,63,2,0
6,1,0,0,0,1,0,0,0,0,1,2,0,6,1,1,63,2,0
14,0,1,0,0,0,1,0,0,0,1,1,2,3,2,2,63,1,2
8,0,1,0,0,0,0,1,0,0,1,1,0,3,2,17,63,1,0
10,0,1,0,0,1,0,0,0,0,1,1,2,5,3,2,64,1,2
2,0,1,0,0,0,0,1,0,0,1,1,0,5,2,17,64,1,0
14,1,0,0,0,0,1,0,0,0,1,1,3,3,1,3,65,1,3
7,1,0,0,0,0,0,1,0,0,1,3,2,3,1,10,65,3,2
10,0,1,0,0,0,0,1,0,0,1,0,2,5,2,15,66,0,2
13,0,1,0,0,0,1,0,0,0,1,0,1,4,2,2,67,0,1
15,0,1,0,0,0,1,0,0,0,1,0,2,1,2,3,67,0,2
13,1,0,0,0,0,1,0,0,0,1,3,2,4,1,5,69,3,2
15,1,0,0,0,0,1,0,0,0,1,3,2,1,1,5,70,3,2
11,0,1,0,0,1,0,0,0,0,1,0,3,1,2,2,77,0,3
4,0,1,0,0,0,1,0,0,0,1,1,1,1,2,5,77,1,1
11,1,0,0,0,1,0,0,0,0,1,2,0,1,1,1,79,2,0
8,1,0,0,0,1,0,0,0,0,1,0,3,3,1,2,80,0,3
2,1,0,0,0,0,1,0,0,0,1,1,3,5,1,3,81,1,3
10,1,0,0,0,0,0,1,0,0,1,1,0,5,1,17,81,1,0
4,1,0,0,0,0,1,0,0,0,1,2,0,1,1,5,82,2,0
Job_ID,Operation:First,Operation:Middle,Operation:Later,Operation:Last,ProcessTime:Short,ProcessTime:Middle,ProcessTime:Long,RemainingTime:Short,RemainingTime:Middle,RemainingTime:Long,MachineLoadlight,MachineLoadHeavy,Priority,Operation,ProcessTime,ReaminingTime,MachineLoadLight,MachineLoadHeavy
3,0,0,0,1,1,0,0,1,0,0,2,0,4,10,1,0,2,0
12,0,0,0,1,1,0,0,1,0,0,2,0,4,10,1,0,2,0
15,0,0,0,1,1,0,0,1,0,0,2,2,3,10,1,0,2,2
1,0,0,0,1,1,0,0,1,0,0,0,3,2,10,2,0,0,3
2,0,0,0,1,1,0,0,1,0,0,0,3,6,10,2,0,0,3
7,0,0,0,1,1,0,0,1,0,0,0,3,2,10,2,0,0,3
8,0,0,0,1,0,1,0,1,0,0,1,1,3,10,3,0,1,1
13,0,0,0,1,0,1,0,1,0,0,2,2,5,10,3,0,2,2
6,0,0,0,1,0,1,0,1,0,0,1,1,6,10,5,0,1,1
9,0,0,0,1,0,1,0,1,0,0,1,3,5,10,5,0,1,3
4,0,0,0,1,0,1,0,1,0,0,0,2,6,10,6,0,0,2
5,0,0,0,1,0,0,1,1,0,0,3,2,1,10,10,0,3,2
10,0,0,0,1,0,0,1,1,0,0,3,2,2,10,10,0,3,2
11,0,0,0,1,0,0,1,1,0,0,4,1,4,10,13,0,4,1
14,0,0,0,1,0,0,1,1,0,0,1,0,1,10,17,0,1,0
15,0,0,1,0,0,1,0,1,0,0,2,0,3,9,5,1,2,0
12,0,0,1,0,0,0,1,1,0,0,1,3,4,9,11,1,1,3
3,0,0,1,0,0,0,1,1,0,0,1,0,4,9,17,1,1,0
2,0,0,1,0,0,1,0,1,0,0,2,2,6,9,3,2,2,2
7,0,0,1,0,0,1,0,1,0,0,2,0,2,9,5,2,2,0
1,0,0,1,0,0,0,1,1,0,0,3,2,2,9,10,2,3,2
8,0,0,1,0,0,1,0,1,0,0,2,0,3,9,5,3,2,0
13,0,0,1,0,0,0,1,1,0,0,0,2,5,9,6,3,0,2
2,0,0,1,0,1,0,0,1,0,0,2,2,6,8,2,5,2,2
6,0,0,1,0,0,0,1,1,0,0,0,2,6,9,6,5,0,2
9,0,0,1,0,0,0,1,1,0,0,4,1,5,9,18,5,4,1
15,0,0,1,0,0,1,0,1,0,0,1,2,3,8,2,6,1,2
4,0,0,1,0,0,0,1,1,0,0,1,0,6,9,17,6,1,0
2,0,0,1,0,0,0,1,1,0,0,1,3,6,7,11,7,1,3
7,0,0,1,0,0,0,1,1,0,0,4,1,2,8,11,7,4,1
8,0,0,1,0,1,0,0,1,0,0,2,0,3,8,1,8,2,0
15,0,0,1,0,0,0,1,1,0,0,4,1,3,7,13,8,4,1
8,0,0,1,0,0,0,1,1,0,0,4,1,3,7,13,9,4,1
13,0,0,1,0,0,0,1,1,0,0,4,1,5,8,18,9,4,1
5,0,0,1,0,0,1,0,1,0,0,1,1,1,9,3,10,1,1
10,0,0,1,0,0,0,1,1,0,0,1,3,2,9,11,10,1,3
6,0,0,1,0,0,1,0,1,0,0,1,3,6,8,5,11,1,3
12,0,0,1,0,0,1,0,1,0,0,1,1,4,8,5,12,1,1
1,0,0,1,0,0,0,1,1,0,0,1,0,2,8,17,12,1,0
11,0,0,1,0,0,1,0,1,0,0,3,2,4,9,5,13,3,2
5,0,0,1,0,0,0,1,1,0,0,0,2,1,8,6,13,0,2
6,0,0,1,0,0,1,0,1,0,0,2,2,6,7,3,16,2,2
12,0,0,1,0,0,1,0,1,0,0,0,1,4,7,2,17,0,1
14,0,0,1,0,0,0,1,1,0,0,4,1,1,9,9,17,4,1
3,0,0,1,0,1,0,0,1,0,0,1,2,4,8,2,18,1,2
7,0,0,1,0,1,0,0,1,0,0,0,1,2,7,2,18,0,1
11,0,0,1,0,0,1,0,1,0,0,1,2,4,8,2,18,1,2
2,0,0,1,0,0,0,1,1,0,0,0,2,6,6,15,18,0,2
5,0,0,1,0,1,0,0,1,0,0,1,2,1,7,2,19,1,2
12,0,0,1,0,0,1,0,1,0,0,0,3,4,6,2,19,0,3
6,0,0,1,0,0,0,1,1,0,0,3,2,6,6,10,19,3,2
7,0,0,1,0,1,0,0,1,0,0,2,2,2,6,1,20,2,2
11,0,0,1,0,0,1,0,1,0,0,1,1,4,7,5,20,1,1
3,0,0,1,0,0,0,1,1,0,0,4,1,4,7,18,20,4,1
5,0,0,1,0,1,0,0,0,1,0,2,2,1,6,1,21,2,2
10,0,0,1,0,1,0,0,0,1,0,0,3,2,8,2,21,0,3
12,0,1,0,0,0,0,1,0,1,0,4,1,4,5,11,21,4,1
7,0,1,0,0,0,0,1,0,1,0,0,2,2,5,13,21,0,2
15,0,0,1,0,0,0,1,0,1,0,1,0,3,6,17,21,1,0
8,0,0,1,0,0,1,0,0,1,0,2,2,3,6,3,22,2,2
5,0,1,0,0,0,0,1,0,1,0,4,1,1,5,13,22,4,1
9,0,0,1,0,1,0,0,0,1,0,2,0,5,8,1,23,2,0
10,0,0,1,0,0,0,1,0,1,0,0,2,2,7,6,23,0,2
4,0,0,1,0,0,0,1,0,1,0,1,3,6,8,11,23,1,3
9,0,0,1,0,1,0,0,0,1,0,0,1,5,7,2,24,0,1
8,0,1,0,0,0,0,1,0,1,0,3,2,3,5,10,25,3,2
11,0,0,1,0,0,0,1,0,1,0,1,0,4,6,17,25,1,0
14,0,0,1,0,0,1,0,0,1,0,0,1,1,8,2,26,0,1
9,0,0,1,0,0,1,0,0,1,0,2,2,5,6,3,26,2,2
13,0,0,1,0,0,0,1,0,1,0,1,3,5,7,11,27,1,3
14,0,0,1,0,0,0,1,0,1,0,0,2,1,7,13,28,0,2
1,0,0,1,0,1,0,0,0,1,0,0,1,2,7,2,29,0,1
10,0,0,1,0,0,1,0,0,1,0,2,0,2,6,5,29,2,0
6,0,1,0,0,0,0,1,0,1,0,4,1,5,5,13,29,4,1
9,0,1,0,0,0,0,1,0,1,0,0,2,5,5,13,29,0,2
1,0,0,1,0,1,0,0,0,1,0,1,2,2,6,2,31,1,2
12,0,1,0,0,0,0,1,0,1,0,1,0,4,4,17,32,1,0
1,0,1,0,0,0,1,0,0,1,0,0,2,2,5,6,33,0,2
2,0,1,0,0,0,0,1,0,1,0,4,1,6,5,18,33,4,1
4,0,0,1,0,1,0,0,0,1,0,0,1,6,7,2,34,0,1
10,0,1,0,0,0,1,0,0,1,0,2,2,1,5,3,34,2,2
7,0,1,0,0,0,0,1,0,1,0,1,0,2,4,17,34,1,0
5,0,1,0,0,0,1,0,0,1,0,1,3,1,4,5,35,1,3
8,0,1,0,0,0,0,1,0,1,0,0,2,3,4,15,35,0,2
4,0,0,1,0,1,0,0,0,1,0,2,2,6,6,1,36,2,2
10,0,1,0,0,0,0,1,0,1,0,4,1,1,4,11,37,4,1
4,0,1,0,0,0,0,1,0,1,0,0,2,6,5,13,37,0,2
3,0,0,1,0,1,0,0,0,1,0,0,3,4,6,2,38,0,3
15,0,1,0,0,0,1,0,0,1,0,1,3,3,5,3,38,1,3
13,0,0,1,0,0,0,1,0,1,0,1,3,5,6,16,38,1,3
1,0,1,0,0,1,0,0,0,1,0,2,2,2,4,1,39,2,2
5,0,1,0,0,1,0,0,0,1,0,0,1,1,3,2,40,0,1
1,0,1,0,0,0,1,0,0,1,0,1,3,2,3,3,40,1,3
3,0,1,0,0,0,1,0,0,1,0,2,2,3,5,3,40,2,2
14,0,0,1,0,0,1,0,0,1,0,2,0,1,6,5,41,2,0
15,0,1,0,0,0,1,0,0,1,0,1,3,3,4,5,41,1,3
9,0,1,0,0,1,0,0,0,1,0,0,3,5,4,2,42,0,3
6,0,1,0,0,0,1,0,0,1,0,1,3,5,4,3,42,1,3
11,0,1,0,0,0,1,0,0,1,0,0,2,4,5,3,42,0,2
5,0,1,0,0,0,0,1,0,1,0,0,3,1,2,19,42,0,3
3,0,1,0,0,0,1,0,0,1,0,0,2,3,4,3,43,0,2
1,0,1,0,0,0,0,1,0,1,0,2,0,2,2,18,43,2,0
9,0,1,0,0,0,1,0,0,1,0,1,3,5,3,3,44,1,3
6,0,1,0,0,0,1,0,0,1,0,2,0,5,3,5,45,2,0
11,0,1,0,0,0,1,0,0,1,0,2,0,4,4,5,45,2,0
14,0,1,0,0,0,1,0,0,1,0,0,2,1,5,3,46,0,2
3,0,1,0,0,0,1,0,0,1,0,2,0,3,3,5,46,2,0
15,0,1,0,0,0,0,1,0,1,0,0,2,3,3,13,46,0,2
9,0,1,0,0,0,1,0,0,0,1,3,2,5,2,5,47,3,2
10,0,1,0,0,0,1,0,0,0,1,1,2,1,3,5,48,1,2
14,0,1,0,0,1,0,0,0,0,1,2,2,1,4,1,49,2,2
12,0,1,0,0,0,1,0,0,0,1,1,3,4,3,3,49,1,3
14,0,1,0,0,1,0,0,0,0,1,2,0,1,3,1,50,2,0
4,0,1,0,0,0,1,0,0,0,1,2,2,6,4,3,50,2,2
11,0,1,0,0,0,1,0,0,0,1,1,3,4,3,3,50,1,3
6,0,1,0,0,0,0,1,0,0,1,0,2,5,2,15,50,0,2
8,0,1,0,0,0,0,1,0,0,1,1,3,3,3,19,50,1,3
3,0,1,0,0,1,0,0,0,0,1,2,2,3,2,1,51,2,2
7,0,1,0,0,1,0,0,0,0,1,2,0,2,3,1,51,2,0
14,0,1,0,0,0,1,0,0,0,1,1,2,1,2,2,51,1,2
2,0,1,0,0,0,1,0,0,0,1,3,2,6,4,5,51,3,2
12,0,1,0,0,0,1,0,0,0,1,1,2,4,2,2,52,1,2
7,0,1,0,0,0,1,0,0,0,1,2,2,2,2,3,52,2,2
3,1,0,0,0,0,1,0,0,0,1,1,1,3,1,5,52,1,1
9,1,0,0,0,0,0,1,0,0,1,1,0,5,1,17,52,1,0
11,0,1,0,0,1,0,0,0,0,1,0,3,4,2,2,53,0,3
14,1,0,0,0,0,1,0,0,0,1,1,3,1,1,3,53,1,3
4,0,1,0,0,0,0,1,0,0,1,4,1,6,3,11,53,4,1
10,0,1,0,0,0,0,1,0,0,1,0,2,1,2,13,53,0,2
12,1,0,0,0,0,1,0,0,0,1,2,2,4,1,3,54,2,2
13,0,1,0,0,0,0,1,0,0,1,0,2,5,5,13,54,0,2
11,1,0,0,0,1,0,0,0,0,1,2,0,4,1,1,55,2,0
7,1,0,0,0,0,1,0,0,0,1,3,2,2,1,5,55,3,2
2,0,1,0,0,1,0,0,0,0,1,2,0,6,3,1,56,2,0
2,0,1,0,0,0,0,1,0,0,1,1,0,6,2,17,57,1,0
15,0,1,0,0,0,1,0,0,0,1,0,2,3,2,3,59,0,2
1,1,0,0,0,0,0,1,0,0,1,1,3,2,1,11,61,1,3
5,1,0,0,0,0,0,1,0,0,1,0,2,1,1,15,61,0,2
15,1,0,0,0,0,1,0,0,0,1,3,2,3,1,5,62,3,2
4,0,1,0,0,0,1,0,0,0,1,1,1,6,2,3,64,1,1
6,1,0,0,0,1,0,0,0,0,1,2,0,5,1,1,65,2,0
10,1,0,0,0,0,0,1,0,0,1,1,0,1,1,17,66,1,0
13,0,1,0,0,1,0,0,0,0,1,2,2,5,4,1,67,2,2
4,1,0,0,0,0,1,0,0,0,1,2,0,6,1,5,67,2,0
13,0,1,0,0,0,1,0,0,0,1,2,0,5,3,5,68,2,0
8,0,1,0,0,0,0,1,0,0,1,1,0,3,2,17,69,1,0
13,0,1,0,0,0,1,0,0,0,1,0,1,5,2,2,73,0,1
2,1,0,0,0,0,1,0,0,0,1,1,3,6,1,3,74,1,3
13,1,0,0,0,0,0,1,0,0,1,3,2,5,1,10,75,3,2
8,1,0,0,0,1,0,0,0,0,1,0,3,3,1,2,86,0,3
Job_ID,Operation:First,Operation:Middle,Operation:Later,Operation:Last,ProcessTime:Short,ProcessTime:Middle,ProcessTime:Long,RemainingTime:Short,RemainingTime:Middle,RemainingTime:Long,MachineLoadlight,MachineLoadHeavy,Priority,Operation,ProcessTime,ReaminingTime,MachineLoadLight,MachineLoadHeavy
3,0,0,0,1,1,0,0,1,0,0,2,0,6,10,1,0,2,0
12,0,0,0,1,1,0,0,1,0,0,2,0,4,10,1,0,2,0
1,0,0,0,1,1,0,0,1,0,0,0,3,6,10,2,0,0,3
2,0,0,0,1,1,0,0,1,0,0,0,3,1,10,2,0,0,3
7,0,0,0,1,1,0,0,1,0,0,0,3,5,10,2,0,0,3
13,0,0,0,1,0,1,0,1,0,0,2,2,4,10,3,0,2,2
5,0,0,0,1,0,1,0,1,0,0,3,2,2,10,5,0,3,2
6,0,0,0,1,0,1,0,1,0,0,1,1,4,10,5,0,1,1
8,0,0,0,1,0,1,0,1,0,0,1,1,2,10,5,0,1,1
4,0,0,0,1,0,1,0,1,0,0,0,2,3,10,6,0,0,2
15,0,0,0,1,0,0,1,1,0,0,2,2,5,10,7,0,2,2
10,0,0,0,1,0,0,1,1,0,0,3,2,2,10,10,0,3,2
9,0,0,0,1,0,0,1,1,0,0,1,3,6,10,11,0,1,3
11,0,0,0,1,0,0,1,1,0,0,4,1,3,10,13,0,4,1
14,0,0,0,1,0,0,1,1,0,0,1,0,1,10,17,0,1,0
12,0,0,1,0,0,0,1,1,0,0,1,3,4,9,11,1,1,3
3,0,0,1,0,0,0,1,1,0,0,1,0,6,9,17,1,1,0
2,0,0,1,0,0,1,0,1,0,0,2,2,1,9,3,2,2,2
7,0,0,1,0,0,1,0,1,0,0,2,0,5,9,5,2,2,0
1,0,0,1,0,0,0,1,1,0,0,3,2,6,9,10,2,3,2
13,0,0,1,0,0,0,1,1,0,0,0,2,4,9,6,3,0,2
2,0,0,1,0,1,0,0,1,0,0,2,2,1,8,1,5,2,2
5,0,0,1,0,0,1,0,1,0,0,1,1,2,9,3,5,1,1
8,0,0,1,0,0,1,0,1,0,0,2,0,2,9,5,5,2,0
6,0,0,1,0,0,0,1,1,0,0,0,2,4,9,6,5,0,2
2,0,0,1,0,0,0,1,1,0,0,1,3,1,7,11,6,1,3
4,0,0,1,0,0,0,1,1,0,0,1,0,3,9,17,6,1,0
15,0,0,1,0,0,1,0,1,0,0,2,0,5,9,5,7,2,0
7,0,0,1,0,0,0,1,1,0,0,4,1,5,8,13,7,4,1
5,0,0,1,0,0,1,0,1,0,0,0,2,2,8,6,8,0,2
13,0,0,1,0,0,0,1,1,0,0,4,1,4,8,13,9,4,1
8,0,0,1,0,1,0,0,1,0,0,2,0,2,8,1,10,2,0
10,0,0,1,0,0,0,1,1,0,0,1,3,2,9,18,10,1,3
6,0,0,1,0,0,1,0,1,0,0,1,3,4,8,5,11,1,3
9,0,0,1,0,0,0,1,1,0,0,4,1,6,9,11,11,4,1
8,0,0,1,0,0,0,1,1,0,0,4,1,2,7,13,11,4,1
15,0,0,1,0,0,1,0,1,0,0,1,2,5,8,2,12,1,2
12,0,0,1,0,0,1,0,1,0,0,1,1,4,8,5,12,1,1
1,0,0,1,0,0,0,1,1,0,0,1,0,6,8,17,12,1,0
11,0,0,1,0,0,0,1,1,0,0,3,2,3,9,10,13,3,2
5,0,0,1,0,1,0,0,1,0,0,1,2,2,7,2,14,1,2
15,0,0,1,0,0,0,1,1,0,0,4,1,5,7,18,14,4,1
5,0,0,1,0,0,0,1,1,0,0,2,2,2,6,7,16,2,2
6,0,0,1,0,0,0,1,1,0,0,2,2,4,7,13,16,2,2
12,0,0,1,0,0,1,0,1,0,0,0,1,4,7,2,17,0,1
14,0,0,1,0,0,0,1,1,0,0,4,1,1,9,13,17,4,1
2,0,0,1,0,0,0,1,1,0,0,0,2,1,6,15,17,0,2
3,0,0,1,0,1,0,0,1,0,0,1,2,6,8,2,18,1,2
12,0,0,1,0,0,1,0,1,0,0,0,3,4,6,2,19,0,3
7,0,0,1,0,1,0,0,1,0,0,0,1,5,7,2,20,0,1
3,0,0,1,0,0,0,1,1,0,0,4,1,6,7,13,20,4,1
12,0,1,0,0,0,0,1,1,0,0,4,1,3,5,18,21,4,1
7,0,0,1,0,1,0,0,1,0,0,2,2,5,6,1,22,2,2
9,0,0,1,0,1,0,0,1,0,0,2,0,6,8,1,22,2,0
13,0,0,1,0,0,1,0,0,1,0,1,3,4,7,5,22,1,3
9,0,0,1,0,1,0,0,0,1,0,0,1,6,7,2,23,0,1
11,0,0,1,0,1,0,0,0,1,0,1,2,3,8,2,23,1,2
4,0,0,1,0,0,1,0,0,1,0,1,3,3,8,3,23,1,3
7,0,1,0,0,0,0,1,0,1,0,0,2,5,5,13,23,0,2
5,0,1,0,0,0,0,1,0,1,0,4,1,2,5,18,23,4,1
8,0,0,1,0,0,1,0,0,1,0,2,2,2,6,3,24,2,2
9,0,0,1,0,0,1,0,0,1,0,2,2,6,6,3,25,2,2
11,0,0,1,0,0,1,0,0,1,0,1,1,3,7,3,25,1,1
4,0,0,1,0,1,0,0,0,1,0,0,1,3,7,2,26,0,1
8,0,1,0,0,0,0,1,0,1,0,3,2,1,5,10,27,3,2
13,0,0,1,0,0,0,1,0,1,0,1,3,4,6,11,27,1,3
4,0,0,1,0,1,0,0,0,1,0,2,2,3,6,1,28,2,2
10,0,0,1,0,1,0,0,0,1,0,0,3,2,8,2,28,0,3
9,0,1,0,0,0,0,1,0,1,0,0,2,6,5,13,28,0,2
11,0,0,1,0,0,0,1,0,1,0,1,0,3,6,17,28,1,0
1,0,0,1,0,1,0,0,0,1,0,0,1,6,7,2,29,0,1
6,0,0,1,0,0,1,0,0,1,0,3,2,4,6,5,29,3,2
4,0,1,0,0,0,0,1,0,1,0,0,2,3,5,15,29,0,2
14,0,0,1,0,0,1,0,0,1,0,0,1,1,8,2,30,0,1
10,0,0,1,0,0,1,0,0,1,0,0,2,2,7,3,30,0,2
1,0,0,1,0,1,0,0,0,1,0,1,2,6,6,2,31,1,2
2,0,1,0,0,0,0,1,0,1,0,4,1,1,5,11,32,4,1
14,0,0,1,0,0,0,1,0,1,0,0,2,1,7,13,32,0,2
15,0,0,1,0,0,0,1,0,1,0,1,0,5,6,17,32,1,0
3,0,0,1,0,1,0,0,0,1,0,0,3,6,6,2,33,0,3
1,0,1,0,0,0,1,0,0,1,0,0,2,5,5,6,33,0,2
10,0,0,1,0,0,0,1,0,1,0,2,0,2,6,18,33,2,0
6,0,1,0,0,0,0,1,0,1,0,4,1,4,5,13,34,4,1
3,0,1,0,0,0,1,0,0,1,0,2,2,6,5,3,35,2,2
7,0,1,0,0,0,0,1,0,1,0,1,0,5,4,17,36,1,0
8,0,1,0,0,0,0,1,0,1,0,0,2,1,4,13,37,0,2
3,0,1,0,0,0,1,0,0,1,0,0,2,6,4,6,38,0,2
13,0,1,0,0,0,0,1,0,1,0,0,2,4,5,13,38,0,2
1,0,1,0,0,1,0,0,0,1,0,2,2,5,4,1,39,2,2
12,0,1,0,0,0,0,1,0,1,0,1,0,3,4,17,39,1,0
1,0,1,0,0,0,0,1,0,1,0,1,3,5,3,11,40,1,3
9,0,1,0,0,1,0,0,0,1,0,0,3,6,4,2,41,0,3
5,0,1,0,0,0,1,0,0,1,0,1,3,2,4,5,41,1,3
9,0,1,0,0,0,1,0,0,1,0,1,3,6,3,3,43,1,3
2,0,1,0,0,0,1,0,0,1,0,3,2,1,4,5,43,3,2
4,0,1,0,0,0,1,0,0,1,0,2,2,3,4,3,44,2,2
3,0,1,0,0,0,1,0,0,1,0,2,0,6,3,5,44,2,0
14,0,0,1,0,0,1,0,0,1,0,2,0,1,6,5,45,2,0
11,0,1,0,0,0,0,1,0,1,0,0,2,3,5,6,45,0,2
5,0,1,0,0,1,0,0,0,1,0,0,1,2,3,2,46,0,1
9,0,1,0,0,0,1,0,0,1,0,3,2,6,2,5,46,3,2
6,0,1,0,0,0,1,0,0,1,0,1,3,4,4,3,47,1,3
4,0,1,0,0,0,0,1,0,1,0,4,1,3,3,11,47,4,1
2,0,1,0,0,1,0,0,0,1,0,2,0,1,3,1,48,2,0
5,0,1,0,0,1,0,0,0,1,0,0,3,2,2,2,48,0,3
3,0,1,0,0,1,0,0,0,1,0,2,2,6,2,1,49,2,2
15,0,1,0,0,0,0,1,0,1,0,1,3,5,5,11,49,1,3
2,0,1,0,0,0,0,1,0,1,0,1,0,1,2,17,49,1,0
3,1,0,0,0,0,1,0,0,0,1,1,1,6,1,3,50,1,1
6,0,1,0,0,0,1,0,0,0,1,2,0,4,3,5,50,2,0
8,0,1,0,0,0,1,0,0,0,1,1,3,1,3,5,50,1,3
14,0,1,0,0,0,0,1,0,0,1,0,2,1,5,6,50,0,2
5,1,0,0,0,0,0,1,0,0,1,0,2,2,1,15,50,0,2
13,0,1,0,0,0,1,0,0,0,1,2,2,4,4,2,51,2,2
10,0,1,0,0,0,1,0,0,0,1,2,2,2,5,3,51,2,2
1,0,1,0,0,0,1,0,0,0,1,2,0,5,2,5,51,2,0
11,0,1,0,0,0,1,0,0,0,1,2,0,3,4,5,51,2,0
9,1,0,0,0,0,0,1,0,0,1,1,0,6,1,17,51,1,0
7,0,1,0,0,1,0,0,0,0,1,2,0,5,3,1,53,2,0
13,0,1,0,0,0,1,0,0,0,1,2,0,4,3,5,53,2,0
7,0,1,0,0,0,1,0,0,0,1,2,2,5,2,3,54,2,2
10,0,1,0,0,0,0,1,0,0,1,4,1,2,4,11,54,4,1
6,0,1,0,0,0,0,1,0,0,1,0,2,4,2,13,55,0,2
8,0,1,0,0,0,0,1,0,0,1,1,0,1,2,17,55,1,0
14,0,1,0,0,1,0,0,0,0,1,2,2,1,4,1,56,2,2
11,0,1,0,0,0,1,0,0,0,1,1,3,3,3,3,56,1,3
12,0,1,0,0,0,1,0,0,0,1,1,3,3,3,3,56,1,3
1,1,0,0,0,0,0,1,0,0,1,1,3,5,1,11,56,1,3
14,0,1,0,0,1,0,0,0,0,1,2,0,1,3,1,57,2,0
7,1,0,0,0,0,1,0,0,0,1,3,2,5,1,5,57,3,2
13,0,1,0,0,0,1,0,0,0,1,0,1,4,2,2,58,0,1
14,0,1,0,0,0,1,0,0,0,1,1,2,1,2,2,58,1,2
4,0,1,0,0,0,1,0,0,0,1,1,1,3,2,5,58,1,1
11,0,1,0,0,1,0,0,0,0,1,0,3,3,2,2,59,0,3
12,0,1,0,0,0,1,0,0,0,1,1,2,3,2,2,59,1,2
14,1,0,0,0,0,1,0,0,0,1,1,3,1,1,3,60,1,3
13,1,0,0,0,0,1,0,0,0,1,3,2,4,1,5,60,3,2
15,0,1,0,0,0,1,0,0,0,1,1,3,5,4,5,60,1,3
11,1,0,0,0,1,0,0,0,0,1,2,0,3,1,1,61,2,0
12,1,0,0,0,0,1,0,0,0,1,2,2,3,1,3,61,2,2
4,1,0,0,0,0,1,0,0,0,1,2,0,3,1,5,63,2,0
10,0,1,0,0,1,0,0,0,0,1,1,2,2,3,2,65,1,2
15,0,1,0,0,0,0,1,0,0,1,0,2,5,3,13,65,0,2
2,1,0,0,0,0,1,0,0,0,1,1,3,1,1,3,66,1,3
10,0,1,0,0,0,0,1,0,0,1,0,2,2,2,13,67,0,2
6,1,0,0,0,1,0,0,0,0,1,2,0,4,1,1,68,2,0
8,1,0,0,0,1,0,0,0,0,1,0,3,1,1,2,72,0,3
15,0,1,0,0,0,1,0,0,0,1,0,2,5,2,3,78,0,2
10,1,0,0,0,0,0,1,0,0,1,1,0,2,1,17,80,1,0
15,1,0,0,0,0,1,0,0,0,1,3,2,5,1,5,81,3,2
Job_ID,Operation:First,Operation:Middle,Operation:Later,Operation:Last,ProcessTime:Short,ProcessTime:Middle,ProcessTime:Long,RemainingTime:Short,RemainingTime:Middle,RemainingTime:Long,MachineLoadlight,MachineLoadHeavy,Priority,Operation,ProcessTime,ReaminingTime,MachineLoadLight,MachineLoadHeavy
3,0,0,0,1,1,0,0,1,0,0,2,0,5,10,1,0,2,0
12,0,0,0,1,1,0,0,1,0,0,2,0,6,10,1,0,2,0
15,0,0,0,1,1,0,0,1,0,0,2,2,3,10,1,0,2,2
1,0,0,0,1,1,0,0,1,0,0,0,3,4,10,2,0,0,3
2,0,0,0,1,1,0,0,1,0,0,0,3,1,10,2,0,0,3
7,0,0,0,1,1,0,0,1,0,0,0,3,2,10,2,0,0,3
13,0,0,0,1,0,1,0,1,0,0,2,2,6,10,3,0,2,2
